idf,word
11.3474110265,雕塑品
11.3474110265,为克
11.3389721578,焊炬
11.3389721578,期纳
11.3389721578,衬机
11.3389721578,手带
11.3306039082,板油
11.3306039082,草鞋
11.3306039082,转接卡
11.3306039082,黑管
11.3223051054,汤炉
11.3223051054,磁极
11.3223051054,阻氧管
11.3140746062,书立
11.3140746062,多型
11.3140746062,登月
11.3059112956,黑料
11.3059112956,手包
11.3059112956,抓绒
11.3059112956,自行车队
11.3059112956,手纸
11.2978140854,大话
11.2978140854,瓦盒
11.2978140854,瓦及
11.2897819137,银手镯
11.2897819137,手扣
11.2897819137,黑炭
11.281813744,浴服
11.281813744,窗型
11.281813744,框体
11.281813744,赠送品
11.2739085645,大排
11.2739085645,母子
11.266065387,大罐
11.2582832466,大切
11.2582832466,草柳
11.2505612005,平刨
11.2428983278,思贤若渴
11.2352937284,火石
11.2277465227,开坯
11.220255851,反面
11.220255851,駐港
11.2128208725,渔机
11.2128208725,研磨剂
11.2054407652,压膜机
11.1981147251,打砂机
11.1981147251,沉金
11.1908419658,窗用
11.1764532283,百宝箱
11.1764532283,镇纸
11.1764532283,堆高
11.1764532283,多弧
11.1764532283,色灯
11.1764532283,大机
11.1764532283,书皮
11.1693357606,阻车器
11.1693357606,多刀
11.1693357606,棉大衣
11.1622685934,赛络
11.1622685934,一拖二
11.1622685934,火炮
11.1552510207,隔热层
11.1482823514,扣及
11.1482823514,棺材
11.1482823514,扣丝
11.1482823514,火工
11.1482823514,扣类
11.1482823514,机共台
11.1413619085,两件套
11.1413619085,仿藤
11.1413619085,更衣
11.1276630642,开泵
11.1276630642,大轴
11.1208833772,色清
11.114149345,多时
11.114149345,跳棋
11.1074603569,窗贴
11.1008158141,堆金
11.1008158141,爬模
11.1008158141,独代
11.1008158141,为单
11.0876577296,时装模特
11.0876577296,秧歌
11.0876577296,宫腔镜
11.0811430485,自动开关
11.0811430485,高丝宝
11.074670534,焊及
11.0618498456,维氏
11.0618498456,爬服
11.0618498456,切条
11.0618498456,钢锯
11.0555006179,书册
11.0555006179,黑棒
11.0555006179,及治具
11.0491914487,维罗
11.0491914487,足趾
11.0491914487,泄压阀
11.0429218357,压筋机
11.0429218357,汤匙
11.0429218357,大钟
11.0429218357,板锤
11.0429218357,卧轴矩
11.036691286,手用
11.0304993157,火牛
11.0182292231,珠宝箱
11.0061078626,瓦型
11.0001018385,汤碗
11.0001018385,多袋
11.0001018385,贝雷帽
11.0001018385,大便
10.9941316716,翼型
10.988196936,泳圈
10.988196936,输送车
10.9822972139,支式
10.9764320945,多槽
10.9764320945,仪台
10.9764320945,木卡板
10.9706011741,平带
10.9706011741,手球
10.9706011741,开制
10.9590403517,雪车
10.953309677,谦学
10.9476116559,色机
10.9307098451,墙漆
10.9307098451,林网
10.9307098451,框画
10.9251388001,修正液
10.9195986197,附属品
10.9140889639,黑电
10.9140889639,平涂
10.9140889639,多节
10.9140889639,开方
10.9031598933,瓦形
10.8977398259,版及
10.8977398259,高度计
10.8816536881,扣头
10.8816536881,色板
10.8816536881,自动铅笔
10.8554054621,多管
10.8554054621,窗及
10.8502374919,奥尔夫
10.8450960924,钢锻
10.8450960924,送祝福
10.8450960924,中班椅
10.8348919222,舒适型
10.8298286203,条为
10.8298286203,平片
10.8197782844,多端
10.8098279536,扣子
10.8098279536,固定器
10.8098279536,子站
10.8048896719,反绒
10.8048896719,手糊
10.7999756571,书报
10.7950856718,开信
10.7950856718,书套
10.7950856718,斯诺克
10.7853768577,铅粉
10.7805575713,限位器
10.7709881202,手竿
10.7709881202,多腔
10.7662375175,黑丝
10.7615093763,衬砌
10.7615093763,窗式
10.7521196359,焊钉
10.7336005882,两用型
10.7336005882,防撬门
10.7244681046,多沟
10.7064495991,渔轮
10.7019952488,穹顶
10.7019952488,为型
10.680016342,汤勺
10.6627745356,推动器
10.6585101368,氧气瓶
10.6500355098,手握
10.6458249773,墙画
10.6291579248,熨斗
10.6209274257,澳标
10.6168374404,多角
10.612764115,路轨
10.6087073143,盔甲
10.6006427545,手巾
10.5807613839,大项
10.5807613839,墙饰
10.5768321058,头戴式
10.5497511472,平光
10.5459416188,框等
10.538365825,架空线
10.5122935847,独石
10.4940781448,微分
10.4940781448,金钢石
10.4797409816,信贷政策
10.4797409816,焊片
10.4691214128,板链
10.4656064707,里氏
10.4311202946,堆头
10.4176520776,框式
10.4143131763,大诚
10.4109853862,平型
10.394510549,平版
10.3847543741,木架
10.3655230121,窗机
10.3373521352,股股
10.3311982696,大圆
10.312960682,焊粉
10.3039651191,木工车间
10.2980127206,手拉
10.2950497555,维卡
10.2832849139,菜盆
10.2803652038,工作桌
10.2803652038,奶锅
10.268770871,销钉
10.2601624965,大一
10.251627594,歌厅
10.2127338029,焊烟
10.2127338029,用及
10.1938398535,手印
10.1858504635,硬灯条
10.0850094292,拔河比赛
10.0636563047,唯能
10.0404534076,自封
10.0290507755,电子原件
9.99779823201,多线
9.97391001683,平焊
9.94222838085,保丽龙
9.92983152788,连卷袋
9.89750548086,大弯
9.84521864441,电除尘
9.70792076899,丧葬
9.69484868742,沉头
9.55142322116,大包
9.3918622486,多边
9.3190397889,手扳
9.25012124199,大伟
9.06105866926,多类
8.31262102569,大全
