idf,word
11.1208833772,连山区
11.114149345,北五环
11.1074603569,嘉州
11.1074603569,吉盛伟邦
11.1008158141,池边
11.1008158141,九湖
11.1008158141,大干
11.0942151301,歌山
11.0942151301,崇武
11.0876577296,麦地
11.0876577296,拨子
11.0811430485,林荫
11.0811430485,多幢
11.074670534,铁匠
11.074670534,大湾
11.074670534,草滩
11.074670534,离石
11.0618498456,主枢纽
11.0555006179,跑马场
11.0491914487,井头
11.0429218357,布龙路
11.036691286,示范村
11.036691286,嘉安
11.0304993157,西园路
11.0243454502,平海
11.0243454502,民风纯朴
11.0182292231,迈皋
11.0121501771,镇坪
11.0001018385,镇民
11.0001018385,大浦
10.988196936,沈家门
10.9764320945,友谊商店
10.9419459184,赞成
10.9195986197,大镇
10.9140889639,萨尔图区
10.9086094981,嘉绍
10.9031598933,大芬
10.9031598933,起步价
10.8923489772,镇前
10.8816536881,珠宝行
10.8816536881,九围
10.8816536881,汤泉
10.8763486359,越国
10.8710715788,渔人
10.8710715788,独墅
10.8710715788,柯西
10.8658222229,巷子
10.8606002789,渔政
10.8606002789,柯岩
10.8554054621,斜土路
10.8450960924,林村
10.8399809917,焦柳
10.8147907429,镇大
10.8098279536,金湖路
10.8048896719,林苑
10.8048896719,崇启
10.7950856718,镇国
10.7853768577,繁华都市
10.7805575713,创园
10.775761399,渝水区
10.7662375175,育新
10.7615093763,汤山
10.7568034852,大寺
10.7568034852,多栋
10.7568034852,后湖
10.7474576228,镇金
10.7428172433,武宁路
10.7381982974,琴台
10.7381982974,大禾
10.7290239211,碧波荡漾
10.7244681046,鲅鱼圈区
10.7199329494,崇仁
10.7199329494,群芳
10.7109238795,岗厦
10.7019952488,育英
10.7019952488,丝织厂
10.6975606517,嘉庚
10.6975606517,镇新
10.6931456335,源汇区
10.6931456335,嘉金
10.680016342,林语
10.6756779404,公安分局
10.6756779404,嘉苑
10.6713582793,白天鹅
10.6670571974,活动区
10.6627745356,大西
10.6542638459,广州东站
10.6458249773,奉城
10.641632099,宁河
10.6291579248,瓦赫
10.6291579248,制革厂
10.6250342076,宁根
10.6209274257,泰等
10.6209274257,雪灾
10.612764115,回民区
10.612764115,开建
10.6087073143,渔米
10.5966347331,骏景
10.5966347331,股字
10.5847061622,大堤
10.5768321058,国际钢铁
10.5729182065,多块
10.5612675893,林家
10.5574140199,翼卡
10.5421465478,期栋
10.5271086704,开洛
10.519673692,巴哈马
10.5159768301,镇康
10.5122935847,勤劳勇敢
10.4976947852,岗头
10.4797409816,大张
10.4726487533,城及
10.4691214128,七道
10.4691214128,平川
10.4586134352,明秀
10.4551351708,朱雀
10.4551351708,柯北
10.448214728,北京机场
10.448214728,林涛
10.4447723838,大冲
10.4447723838,崇文
10.4379230419,平望
10.4277361966,信息加工
10.4143131763,蜚声中外
10.4010679496,渔村
10.3977838744,黑海
10.3977838744,丁蜀镇
10.3783027388,后往
10.3718924604,崇福
10.3687026651,吉华路
10.3655230121,东口
10.3655230121,大三
10.3560442682,镇安
10.3373521352,大岛
10.3281354801,务本
10.3250820426,群峰
10.3039651191,大马
10.300984491,珞瑜路
10.2920955436,鳌头
10.2803652038,朱家
10.2774539936,镇平
10.2745512339,观澜湖
10.251627594,政治经济
10.2319916195,大源
10.2319916195,大泽
10.2264514391,临平镇
10.2209417833,国土局
10.1992017967,覆盖面积
10.1885065076,终年
10.1832014553,再建
10.1779243982,大沙
10.1674530984,二十公里
10.1648523167,区间车
10.1468338112,边远地区
10.1468338112,大夏
10.1417447417,和平村
10.0898171307,辅射
10.0850094292,后直
10.0404534076,为市
10.0404534076,南浔区
10.0290507755,坏境
10.0133024185,商业城市
9.9890454409,区域规划
9.94639505355,大平
9.92573316148,平度
9.86426683938,金融贸易
9.82838008005,木器厂
9.82282964952,魏先生
9.78837474544,为于
9.77245929013,莉莉
9.76895665958,大舜
9.68999037827,邮电通讯
9.58285437994,宁启
9.57274599062,朱文
9.55565155726,苏锡常
9.47430591781,概算
9.46911110093,迁往
9.44732933011,单位地址
9.39787549582,太白路
9.38707755048,大发
9.34960243931,开明
9.02552193498,多米
8.99120484206,李女士
8.95182967682,吴小姐
8.85476603348,纵横交错
