idf,word
12.1107624657,草害
12.1107624657,手留
12.1107624657,以阿拓
12.1107624657,陇原
12.1107624657,多西
12.1107624657,马卡龙
12.0927439602,草饼
12.0927439602,黑枣
12.0927439602,黑粉
12.0927439602,玉米糊
12.0927439602,稀有元素
12.0927439602,维银翘片
12.0927439602,嘧霉胺
12.0750443831,玉米秸
12.0750443831,热灸服
12.0750443831,恩诺沙星
12.0750443831,黑面
12.0750443831,多烯
12.0750443831,渔牧
12.0576526404,粮米
12.0405582071,玉米饼
12.0405582071,薄脆
12.0405582071,华雨
12.0405582071,龙胜县
12.0405582071,陆良县
12.0237510887,多巴
12.0237510887,大碗
12.0237510887,净含量
12.0072217868,颜面
12.0072217868,雪乡
12.0072217868,玉米花
12.0072217868,火炼
12.0072217868,冲施
12.0072217868,反季
11.9909612659,林牧
11.9909612659,大雪
11.9749609246,舒筋
11.9749609246,黄竹
11.9749609246,黑红
11.9749609246,大串
11.9749609246,彰德
11.9749609246,手霜
11.9592125676,大芸
11.9592125676,独活
11.9592125676,吉兰
11.9592125676,黄槐
11.9592125676,汤王
11.9592125676,雪原
11.9437083811,大骨
11.9437083811,鸡公
11.9437083811,无性繁殖
11.9437083811,益加
11.9437083811,纽康恩
11.9437083811,大农
11.9437083811,黑羽
11.9437083811,白背
11.9437083811,萨福克
11.9437083811,嘉冠
11.9284409089,手珠
11.9284409089,每头
11.9284409089,鸡骨
11.9284409089,生物性
11.9284409089,笋类
11.9134030316,阿尔山
11.9134030316,林里
11.8985879458,齐云山
11.8985879458,肝硬化
11.8985879458,大饼
11.8985879458,鸡万
11.8985879458,汤面
11.8839891464,鸡脚
11.8839891464,多粮
11.8839891464,大县
11.8839891464,实生树
11.8839891464,毛峰茶
11.8839891464,雪枣
11.8839891464,加臭剂
11.8839891464,色香
11.8839891464,嘉南
11.8839891464,太白山
11.8839891464,苔素
11.8696004089,大娘
11.8696004089,草苫
11.8696004089,黑亮
11.8696004089,多梦
11.8554157739,贻贝
11.8554157739,蟹味菇
11.8554157739,更香
11.8554157739,大锅
11.8414295319,雪凝
11.8414295319,离体
11.8276362098,情酒
11.8276362098,蛋挞皮
11.8276362098,多价
11.8276362098,多酶
11.8276362098,翼城
11.8276362098,信立坦
11.8276362098,畜牧厅
11.8140305578,千眼
11.8140305578,萜烯
11.8140305578,香柚
11.8140305578,小燕子
11.8140305578,多抗
11.8006075374,为食
11.8006075374,舒牌
11.7873623107,蝶啶
11.7873623107,几十吨
11.7873623107,平泽
11.7742902291,质子泵
11.7742902291,色味
11.7742902291,雪泥
11.7742902291,黑砖
11.7742902291,蟾蜍
11.7742902291,乙肝疫苗
11.7742902291,鸡尾
11.7742902291,火疗
11.7742902291,园艺作物
11.7742902291,多箱
11.7613868243,育有
11.7486477985,鸡头
11.7486477985,色鲜
11.7486477985,嘉靖
11.7486477985,澳皮
11.7486477985,火候
11.7360690163,多情
11.7360690163,汤品
11.7360690163,枇杷叶
11.7236464963,黑绿
11.7113764037,桔黄
11.7113764037,九叶
11.7113764037,多雨
11.7113764037,邓氏
11.6992550432,雪饼
11.6992550432,衣康酸
11.6872788521,大漆
11.6754443945,雪米
11.6754443945,黑斑
11.6754443945,大桃
11.6754443945,舒兰
11.6754443945,杀鼠剂
11.6754443945,柚皮
11.6754443945,黑心
11.6754443945,笋尖
11.6637483547,桃汁
11.6637483547,黑毛
11.6521875323,烷醇
11.6521875323,皮康王
11.6407588365,为明
11.6407588365,大荔
11.6407588365,大矿
11.6407588365,黑云母
11.6294592812,大肉
11.6294592812,百慕大
11.6072361444,色艳
11.6072361444,益人
11.6072361444,黑药
11.5963070739,味精厂
11.5963070739,生物能
11.5963070739,大袋
11.5963070739,舒筋活血
11.5854961578,黑麦
11.5748008687,雪青
11.5748008687,澳保
11.5748008687,愈伤
11.5642187594,混匀
11.5642187594,氟化锂
11.5642187594,多斤
11.5642187594,大北
11.5642187594,木鱼石
11.5537474595,平利
11.5537474595,火炭
11.5537474595,益肾
11.5537474595,苔藓
11.5433846725,五百吨
11.5331281723,草绿
11.5229758008,氟化钾
11.5229758008,生物体
11.5229758008,色白
11.5229758008,核黄素
11.512925465,鱿鱼片
11.512925465,气管炎
11.5029751341,苄基
11.4931228377,避风港
11.4833666627,俏销
11.4833666627,手膜
11.4833666627,炸弹
11.4833666627,火麻
11.4833666627,草虾
11.4737047518,建兰
11.4641353008,黑油
11.4641353008,玉米种
11.4641353008,万人份
11.4641353008,生产废水
11.4546565568,脑血栓
11.4452668165,玉米片
11.4452668165,色木
11.4452668165,消石灰
11.4452668165,氟化合物
11.4359644238,桔杆
11.4359644238,林农
11.4176152852,黑水
11.4176152852,烷胺
11.4176152852,名特优新
11.4085654496,泽泻
11.4085654496,发百声
11.3995967797,原竹
11.3995967797,鸡雏
11.3907078322,手性
11.3907078322,馍片
11.3907078322,大酱
11.3818972026,园林植物
11.3818972026,平喘
11.3731635226,观花
11.3645054599,驰放气
11.3559217162,祛斑霜
11.3474110265,大姐
11.3474110265,鸡血
11.3474110265,多胎
11.3474110265,多株
11.3474110265,鸡油
11.3389721578,瑞香
11.3306039082,联苯胺
11.3140746062,大肠
11.3140746062,生物所
11.2978140854,鸡汤
11.2978140854,多酚
11.2897819137,多品
11.2897819137,反刍
11.2897819137,大虾
11.281813744,汤包
11.281813744,大哥
11.2739085645,发酵饲料
11.266065387,氟化镁
11.266065387,波罗的海
11.266065387,育繁
11.2582832466,草果
11.2505612005,新奥尔良
11.2505612005,亮氨酸
11.2505612005,大黑
11.2505612005,十数个
11.2505612005,强心
11.2428983278,登海
11.2428983278,鸡柳
11.2428983278,多口
11.2352937284,七叶
11.220255851,适用人群
11.2128208725,耐泡
11.2054407652,建植
11.2054407652,耐煮
11.2054407652,糖粉
11.1981147251,草种
11.1981147251,原果
11.1981147251,草料
11.1908419658,生物链
11.1908419658,瓦屋
11.1908419658,红砂岩
11.1764532283,鱿鱼干
11.1764532283,反式
11.1693357606,赞为
11.1622685934,耐旱
11.1622685934,钡盐
11.1482823514,瓦罐
11.1482823514,奶香
11.1413619085,大粒
11.1413619085,林间
11.1344890292,阿尔巴
11.1344890292,生物碱
11.1276630642,林权
11.1276630642,鸡料
11.1074603569,东北农业大学
11.1008158141,大英
11.1008158141,誉满天下
11.0942151301,维生
11.0942151301,雪融
11.0811430485,黑头
11.0555006179,为目
11.0555006179,略带
11.0555006179,草浆
11.0429218357,轻烧粉
11.036691286,农用物资
11.0243454502,菜色
11.0243454502,天坛生物
11.0182292231,生物膜
11.0121501771,雪曲
11.0121501771,基因库
11.0121501771,名方
11.0121501771,精神性
11.0001018385,反刍动物
11.0001018385,圈舍
10.9706011741,百花奖
10.9648040565,玉米棒
10.9648040565,跳蚤
10.9590403517,益精
10.953309677,平抑
10.953309677,益农
10.953309677,多环
10.9476116559,多聚
10.9419459184,大口
10.9419459184,制丸机
10.9307098451,生物素
10.9251388001,益母
10.9251388001,怀牛膝
10.9251388001,丝织品
10.9140889639,奶花
10.9140889639,黑液
10.9086094981,感冒药
10.8977398259,林园
10.8923489772,渔药
10.8869870341,镇静
10.8816536881,雪白
10.8816536881,丛生
10.8763486359,葛根素
10.8710715788,氟化钙
10.8710715788,火碱
10.8606002789,麦香
10.8450960924,多糖类
10.8247908262,火棘
10.8197782844,林丰
10.8098279536,澳毛
10.7950856718,竹醋液
10.7853768577,色块
10.7853768577,秋冬季
10.7805575713,乡镇企业局
10.7709881202,色拉
10.7568034852,赵氏
10.7290239211,林化
10.7199329494,组织化
10.7109238795,手选
10.6975606517,草类
10.6975606517,几十道
10.6713582793,大系
10.6627745356,益都
10.6542638459,七十余个
10.565136066,成武
10.5497511472,水蜜丸
10.538365825,稀有气体
10.5049675446,为农
10.5013245533,焦粒
10.5013245533,早中晚
10.4868838691,林子
10.4868838691,农用地
10.4691214128,群等
10.4210021645,为养
10.387995868,大水
10.2716568759,平平
10.066006482,液氯
10.047357923,筹措
10.0381624559,产销两旺
9.92369025985,益于
9.78481602282,原水
9.77950157276,大二
9.43598705351,大块
9.27969045011,市场供应
